index,loss rate,depolarizing rate,gate error rate,memory error,measurement error,number of hops,trajectory,experiment,fidelity,total time,fidelity estimation time,fidelity estimated edges,label resource produced,base Bell pairs attempted,distance,XX commute,XX anti-commute,YY commute,YY anti-commute,ZZ commute,ZZ anti-commute
5,0.3,0.025,0.0005,0.01,0.0,2,9,HG-END2ENDPurifiedEncoded,0.8256666666666668,34.77848999983954,34.776863333172905,"Node 0, Node 2",9001,3443403,100,2811,189,2503,497,2640,360
5,0.3,0.025,0.0005,0.01,0.0,2,9,2G-NonLocalCNOT,0.31183333333333335,42.32174333312047,42.315749999787144,"Node 0, Node 2",9001,3982278,100,1678,1322,1537,1463,1656,1344
6,0.3,0.025,0.0005,0.01,0.0025,2,0,0G,0.6735000000000001,5.325830000003868,5.325476666670535,"Node 0, Node 2",9001,568378,100,2399,601,2285,715,2357,643
6,0.3,0.025,0.0005,0.01,0.0025,2,0,E2E-1G-Ss-Dp,0.5820000000000001,34.92160666650529,34.91326333317203,"Node 0, Node 2",9001,3457925,100,2285,715,2054,946,2153,847
6,0.3,0.025,0.0005,0.01,0.0025,2,0,1G-Ss-Dp,0.4561666666666667,20.818846666634958,20.81737666663497,"Node 0, Node 2",9001,2170208,100,2025,975,1751,1249,1961,1039
6,0.3,0.025,0.0005,0.01,0.0025,2,0,1-2G-DirectedEncoded,0.4711666666666667,20.903529999967628,20.899873333300995,"Node 0, Node 2",9001,2178239,100,1984,1016,1868,1132,1975,1025
6,0.3,0.025,0.0005,0.01,0.0025,2,0,HG-END2ENDPurifiedEncoded,0.8128333333333333,34.874393333172165,34.87069666650552,"Node 0, Node 2",9001,3457102,100,2779,221,2500,500,2598,402
6,0.3,0.025,0.0005,0.01,0.0025,2,0,2G-NonLocalCNOT,0.31316666666666665,42.366666666451565,42.36178333311826,"Node 0, Node 2",9001,3985081,100,1703,1297,1548,1452,1628,1372
6,0.3,0.025,0.0005,0.01,0.0025,2,1,0G,0.6651666666666667,5.3564000000038785,5.35593666667055,"Node 0, Node 2",9001,569471,100,2360,640,2283,717,2348,652
6,0.3,0.025,0.0005,0.01,0.0025,2,1,E2E-1G-Ss-Dp,0.5905,35.00728666650439,35.005179999837765,"Node 0, Node 2",9001,3467801,100,2261,739,2145,855,2137,863
6,0.3,0.025,0.0005,0.01,0.0025,2,1,1G-Ss-Dp,0.4638333333333334,20.79778333330195,20.79708666663529,"Node 0, Node 2",9001,2170447,100,1964,1036,1818,1182,2001,999
6,0.3,0.025,0.0005,0.01,0.0025,2,1,1-2G-DirectedEncoded,0.482,21.065886666632675,21.065486666632676,"Node 0, Node 2",9001,2192742,100,2051,949,1841,1159,2000,1000
6,0.3,0.025,0.0005,0.01,0.0025,2,1,HG-END2ENDPurifiedEncoded,0.8160000000000001,34.54419999984178,34.54184666650846,"Node 0, Node 2",9001,3432681,100,2803,197,2518,482,2575,425
6,0.3,0.025,0.0005,0.01,0.0025,2,1,2G-NonLocalCNOT,0.29300000000000004,42.20340666645241,42.19764999978577,"Node 0, Node 2",9001,3975916,100,1603,1397,1532,1468,1623,1377
6,0.3,0.025,0.0005,0.01,0.0025,2,2,0G,0.6721666666666667,5.397250000003931,5.396513333337266,"Node 0, Node 2",9001,574352,100,2370,630,2281,719,2382,618
6,0.3,0.025,0.0005,0.01,0.0025,2,2,E2E-1G-Ss-Dp,0.588,34.3799566665095,34.37856333317616,"Node 0, Node 2",9001,3412561,100,2247,753,2141,859,2140,860
6,0.3,0.025,0.0005,0.01,0.0025,2,2,1G-Ss-Dp,0.45666666666666667,20.804173333301847,20.80337999996852,"Node 0, Node 2",9001,2165285,100,1985,1015,1796,1204,1959,1041
6,0.3,0.025,0.0005,0.01,0.0025,2,2,1-2G-DirectedEncoded,0.4911666666666667,20.863889999968094,20.861926666634783,"Node 0, Node 2",9001,2178247,100,2062,938,1881,1119,2004,996
6,0.3,0.025,0.0005,0.01,0.0025,2,2,HG-END2ENDPurifiedEncoded,0.8141666666666666,34.26546666651065,34.26368333317735,"Node 0, Node 2",9001,3401039,100,2816,184,2510,490,2559,441
6,0.3,0.025,0.0005,0.01,0.0025,2,2,2G-NonLocalCNOT,0.3228333333333333,42.24311666645251,42.23558666645257,"Node 0, Node 2",9001,3984033,100,1694,1306,1564,1436,1679,1321
6,0.3,0.025,0.0005,0.01,0.0025,2,3,0G,0.6901666666666667,5.240173333337092,5.239710000003763,"Node 0, Node 2",9001,559155,100,2446,554,2331,669,2364,636
6,0.3,0.025,0.0005,0.01,0.0025,2,3,E2E-1G-Ss-Dp,0.6,35.08566333317098,35.083416666504306,"Node 0, Node 2",9001,3476322,100,2311,689,2141,859,2148,852
6,0.3,0.025,0.0005,0.01,0.0025,2,3,1G-Ss-Dp,0.46366666666666667,20.887639999967742,20.887149999967747,"Node 0, Node 2",9001,2172427,100,2002,998,1803,1197,1977,1023
6,0.3,0.025,0.0005,0.01,0.0025,2,3,1-2G-DirectedEncoded,0.47650000000000003,20.788186666635397,20.786169999968745,"Node 0, Node 2",9001,2166760,100,2038,962,1853,1147,1968,1032
6,0.3,0.025,0.0005,0.01,0.0025,2,3,HG-END2ENDPurifiedEncoded,0.8138333333333333,34.55983999984153,34.55741666650819,"Node 0, Node 2",9001,3430376,100,2794,206,2487,513,2602,398
6,0.3,0.025,0.0005,0.01,0.0025,2,3,2G-NonLocalCNOT,0.2981666666666667,42.347156666451006,42.34423333311767,"Node 0, Node 2",9001,3987033,100,1674,1326,1516,1484,1599,1401
6,0.3,0.025,0.0005,0.01,0.0025,2,4,0G,0.6779999999999999,5.31845333333718,5.315886666670506,"Node 0, Node 2",9001,568084,100,2415,585,2258,742,2395,605
6,0.3,0.025,0.0005,0.01,0.0025,2,4,E2E-1G-Ss-Dp,0.5808333333333334,34.55958333317497,34.55576999984168,"Node 0, Node 2",9001,3428323,100,2267,733,2103,897,2115,885
6,0.3,0.025,0.0005,0.01,0.0025,2,4,1G-Ss-Dp,0.4565,20.845769999968223,20.845249999968228,"Node 0, Node 2",9001,2172589,100,1982,1018,1812,1188,1945,1055
6,0.3,0.025,0.0005,0.01,0.0025,2,4,1-2G-DirectedEncoded,0.4668333333333333,20.867883333301325,20.867256666634663,"Node 0, Node 2",9001,2175562,100,1988,1012,1851,1149,1962,1038
6,0.3,0.025,0.0005,0.01,0.0025,2,4,HG-END2ENDPurifiedEncoded,0.8071666666666667,34.55330999984199,34.54961666650874,"Node 0, Node 2",9001,3424803,100,2805,195,2460,540,2578,422
6,0.3,0.025,0.0005,0.01,0.0025,2,4,2G-NonLocalCNOT,0.30966666666666665,42.430126666451194,42.42621333311787,"Node 0, Node 2",9001,3994005,100,1687,1313,1516,1484,1655,1345
6,0.3,0.025,0.0005,0.01,0.0025,2,5,0G,0.6858333333333333,5.271150000003784,5.269493333337115,"Node 0, Node 2",9001,563584,100,2377,623,2315,685,2423,577
6,0.3,0.025,0.0005,0.01,0.0025,2,5,E2E-1G-Ss-Dp,0.5858333333333333,34.99672333317098,34.99305666650435,"Node 0, Node 2",9001,3475741,100,2291,709,2078,922,2146,854
6,0.3,0.025,0.0005,0.01,0.0025,2,5,1G-Ss-Dp,0.46016666666666667,20.91018666663418,20.906479999967548,"Node 0, Node 2",9001,2175846,100,1999,1001,1832,1168,1930,1070
6,0.3,0.025,0.0005,0.01,0.0025,2,5,1-2G-DirectedEncoded,0.4771666666666667,20.902656666634403,20.90068666663442,"Node 0, Node 2",9001,2178426,100,2048,952,1811,1189,2004,996
6,0.3,0.025,0.0005,0.01,0.0025,2,5,HG-END2ENDPurifiedEncoded,0.8095,34.53927333317539,34.53636999984206,"Node 0, Node 2",9001,3424181,100,2801,199,2475,525,2581,419
6,0.3,0.025,0.0005,0.01,0.0025,2,5,2G-NonLocalCNOT,0.30683333333333335,42.174226666452974,42.16974666645286,"Node 0, Node 2",9001,3970886,100,1653,1347,1570,1430,1618,1382
6,0.3,0.025,0.0005,0.01,0.0025,2,6,0G,0.6766666666666667,5.3430733333372,5.342286666670537,"Node 0, Node 2",9001,568987,100,2393,607,2299,701,2368,632
6,0.3,0.025,0.0005,0.01,0.0025,2,6,E2E-1G-Ss-Dp,0.5805,34.57377999984122,34.57063333317459,"Node 0, Node 2",9001,3427068,100,2248,752,2116,884,2119,881
6,0.3,0.025,0.0005,0.01,0.0025,2,6,1G-Ss-Dp,0.4691666666666667,20.798836666635204,20.79584666663523,"Node 0, Node 2",9001,2172479,100,1989,1011,1876,1124,1950,1050
6,0.3,0.025,0.0005,0.01,0.0025,2,6,1-2G-DirectedEncoded,0.48433333333333334,20.754893333302363,20.752019999969058,"Node 0, Node 2",9001,2166415,100,2088,912,1874,1126,1944,1056
6,0.3,0.025,0.0005,0.01,0.0025,2,6,HG-END2ENDPurifiedEncoded,0.8041666666666667,34.88000999983896,34.87728666650569,"Node 0, Node 2",9001,3454420,100,2776,224,2497,503,2552,448
6,0.3,0.025,0.0005,0.01,0.0025,2,6,2G-NonLocalCNOT,0.31116666666666665,42.26986666645247,42.263696666452475,"Node 0, Node 2",9001,3975089,100,1682,1318,1562,1438,1623,1377
6,0.3,0.025,0.0005,0.01,0.0025,2,7,0G,0.6718333333333333,5.307173333337175,5.306313333337169,"Node 0, Node 2",9001,565595,100,2352,648,2299,701,2380,620
6,0.3,0.025,0.0005,0.01,0.0025,2,7,E2E-1G-Ss-Dp,0.5883333333333334,34.98247999983795,34.98024333317128,"Node 0, Node 2",9001,3470477,100,2262,738,2104,896,2164,836
6,0.3,0.025,0.0005,0.01,0.0025,2,7,1G-Ss-Dp,0.45116666666666666,20.923936666634027,20.921906666634047,"Node 0, Node 2",9001,2183475,100,1981,1019,1818,1182,1908,1092
6,0.3,0.025,0.0005,0.01,0.0025,2,7,1-2G-DirectedEncoded,0.4703333333333333,20.879036666634473,20.878593333301147,"Node 0, Node 2",9001,2171359,100,1956,1044,1875,1125,1991,1009
6,0.3,0.025,0.0005,0.01,0.0025,2,7,HG-END2ENDPurifiedEncoded,0.82,34.85127333317272,34.844653333172744,"Node 0, Node 2",9001,3451762,100,2838,162,2465,535,2617,383
6,0.3,0.025,0.0005,0.01,0.0025,2,7,2G-NonLocalCNOT,0.29800000000000004,42.26505666645228,42.25936999978566,"Node 0, Node 2",9001,3976722,100,1591,1409,1550,1450,1647,1353
6,0.3,0.025,0.0005,0.01,0.0025,2,8,0G,0.6753333333333333,5.3655666666705635,5.365090000003889,"Node 0, Node 2",9001,573944,100,2398,602,2286,714,2368,632
6,0.3,0.025,0.0005,0.01,0.0025,2,8,E2E-1G-Ss-Dp,0.579,35.02893999983751,35.026223333170854,"Node 0, Node 2",9001,3471469,100,2251,749,2053,947,2170,830
6,0.3,0.025,0.0005,0.01,0.0025,2,8,1G-Ss-Dp,0.4688333333333333,20.768126666635684,20.76726333330236,"Node 0, Node 2",9001,2169022,100,1960,1040,1858,1142,1995,1005
6,0.3,0.025,0.0005,0.01,0.0025,2,8,1-2G-DirectedEncoded,0.48600000000000004,20.987219999966843,20.98665999996685,"Node 0, Node 2",9001,2189278,100,2050,950,1856,1144,2010,990
6,0.3,0.025,0.0005,0.01,0.0025,2,8,HG-END2ENDPurifiedEncoded,0.81,35.34573666650182,35.344263333168456,"Node 0, Node 2",9001,3504615,100,2807,193,2491,509,2562,438
6,0.3,0.025,0.0005,0.01,0.0025,2,8,2G-NonLocalCNOT,0.28883333333333333,42.53546333311693,42.532959999783564,"Node 0, Node 2",9001,3995660,100,1562,1438,1538,1462,1633,1367
6,0.3,0.025,0.0005,0.01,0.0025,2,9,0G,0.6763333333333333,5.328560000003856,5.327106666670526,"Node 0, Node 2",9001,569779,100,2406,594,2294,706,2358,642
6,0.3,0.025,0.0005,0.01,0.0025,2,9,E2E-1G-Ss-Dp,0.5953333333333334,35.00172333317093,35.00023333317095,"Node 0, Node 2",9001,3467541,100,2305,695,2097,903,2170,830
6,0.3,0.025,0.0005,0.01,0.0025,2,9,1G-Ss-Dp,0.4668333333333333,20.708669999969427,20.70580666663612,"Node 0, Node 2",9001,2163621,100,1988,1012,1852,1148,1961,1039
6,0.3,0.025,0.0005,0.01,0.0025,2,9,1-2G-DirectedEncoded,0.4528333333333333,20.860889999968084,20.858816666634777,"Node 0, Node 2",9001,2169389,100,2017,983,1778,1222,1922,1078
6,0.3,0.025,0.0005,0.01,0.0025,2,9,HG-END2ENDPurifiedEncoded,0.8063333333333333,35.17243666650311,35.170759999836456,"Node 0, Node 2",9001,3483721,100,2793,207,2474,526,2571,429
6,0.3,0.025,0.0005,0.01,0.0025,2,9,2G-NonLocalCNOT,0.30783333333333335,42.28639999978647,42.28010333311982,"Node 0, Node 2",9001,3977835,100,1661,1339,1563,1437,1623,1377
7,0.3,0.025,0.0005,0.01,0.005,2,0,0G,0.6775,5.314103333337174,5.313043333337175,"Node 0, Node 2",9001,567823,100,2415,585,2269,731,2381,619
7,0.3,0.025,0.0005,0.01,0.005,2,0,E2E-1G-Ss-Dp,0.5753333333333333,35.18521999983623,35.1830799998362,"Node 0, Node 2",9001,3489341,100,2264,736,2078,922,2110,890
7,0.3,0.025,0.0005,0.01,0.005,2,0,1G-Ss-Dp,0.4483333333333333,21.16573666663181,21.16329666663183,"Node 0, Node 2",9001,2207205,100,1919,1081,1827,1173,1944,1056
7,0.3,0.025,0.0005,0.01,0.005,2,0,1-2G-DirectedEncoded,0.48083333333333333,21.12388666663212,21.119356666632164,"Node 0, Node 2",9001,2206782,100,1999,1001,1916,1084,1970,1030
7,0.3,0.025,0.0005,0.01,0.005,2,0,HG-END2ENDPurifiedEncoded,0.8008333333333333,35.26871666650263,35.26628666650267,"Node 0, Node 2",9001,3491972,100,2753,247,2490,510,2562,438
7,0.3,0.025,0.0005,0.01,0.005,2,0,2G-NonLocalCNOT,0.307,42.16815999978593,42.165886666452636,"Node 0, Node 2",9001,3972689,100,1633,1367,1563,1437,1646,1354
7,0.3,0.025,0.0005,0.01,0.005,2,1,0G,0.6716666666666666,5.36210666667056,5.360753333337226,"Node 0, Node 2",9001,570981,100,2396,604,2263,737,2371,629
7,0.3,0.025,0.0005,0.01,0.005,2,1,E2E-1G-Ss-Dp,0.5733333333333333,35.32434666650211,35.32065999983547,"Node 0, Node 2",9001,3495382,100,2238,762,2046,954,2156,844
7,0.3,0.025,0.0005,0.01,0.005,2,1,1G-Ss-Dp,0.4666666666666667,20.97126999996705,20.968369999967074,"Node 0, Node 2",9001,2192420,100,2010,990,1806,1194,1984,1016
7,0.3,0.025,0.0005,0.01,0.005,2,1,1-2G-DirectedEncoded,0.45566666666666666,20.94544333330057,20.94099333330061,"Node 0, Node 2",9001,2185626,100,2002,998,1849,1151,1883,1117
7,0.3,0.025,0.0005,0.01,0.005,2,1,HG-END2ENDPurifiedEncoded,0.8101666666666666,35.23268666650236,35.23066666650237,"Node 0, Node 2",9001,3488947,100,2765,235,2513,487,2583,417
7,0.3,0.025,0.0005,0.01,0.005,2,1,2G-NonLocalCNOT,0.3051666666666667,42.51179999978378,42.507603333117146,"Node 0, Node 2",9001,3994167,100,1651,1349,1530,1470,1650,1350
7,0.3,0.025,0.0005,0.01,0.005,2,2,0G,0.6723333333333334,5.356720000003898,5.356203333337225,"Node 0, Node 2",9001,571230,100,2388,612,2272,728,2374,626
7,0.3,0.025,0.0005,0.01,0.005,2,2,E2E-1G-Ss-Dp,0.5788333333333334,35.353136666501555,35.351076666501555,"Node 0, Node 2",9001,3503691,100,2272,728,2074,926,2127,873
7,0.3,0.025,0.0005,0.01,0.005,2,2,1G-Ss-Dp,0.4533333333333333,20.915783333300705,20.911469999967412,"Node 0, Node 2",9001,2182369,100,1993,1007,1797,1203,1930,1070
7,0.3,0.025,0.0005,0.01,0.005,2,2,1-2G-DirectedEncoded,0.4796666666666667,21.102519999965672,21.102296666632338,"Node 0, Node 2",9001,2199099,100,1983,1017,1893,1107,2002,998
7,0.3,0.025,0.0005,0.01,0.005,2,2,HG-END2ENDPurifiedEncoded,0.8003333333333333,35.23639333316967,35.23532333316966,"Node 0, Node 2",9001,3486546,100,2810,190,2457,543,2535,465
7,0.3,0.025,0.0005,0.01,0.005,2,2,2G-NonLocalCNOT,0.3186666666666667,42.33666333311803,42.334006666451394,"Node 0, Node 2",9001,3982972,100,1659,1341,1550,1450,1703,1297
7,0.3,0.025,0.0005,0.01,0.005,2,3,0G,0.663,5.384783333337259,5.384420000003926,"Node 0, Node 2",9001,568944,100,2384,616,2230,770,2364,636
7,0.3,0.025,0.0005,0.01,0.005,2,3,E2E-1G-Ss-Dp,0.5745,35.25096999983528,35.23536333316878,"Node 0, Node 2",9001,3493676,100,2239,761,2063,937,2145,855
7,0.3,0.025,0.0005,0.01,0.005,2,3,1G-Ss-Dp,0.45183333333333336,21.049353333299578,21.046116666632944,"Node 0, Node 2",9001,2197003,100,1952,1048,1850,1150,1909,1091
7,0.3,0.025,0.0005,0.01,0.005,2,3,1-2G-DirectedEncoded,0.48716666666666664,21.131886666632088,21.129963333298775,"Node 0, Node 2",9001,2202209,100,2012,988,1890,1110,2021,979
7,0.3,0.025,0.0005,0.01,0.005,2,3,HG-END2ENDPurifiedEncoded,0.8045,35.54503666649998,35.5425166665,"Node 0, Node 2",9001,3524253,100,2757,243,2496,504,2574,426
7,0.3,0.025,0.0005,0.01,0.005,2,3,2G-NonLocalCNOT,0.31833333333333336,42.31916666645304,42.316899999786365,"Node 0, Node 2",9001,3979506,100,1658,1342,1541,1459,1711,1289
7,0.3,0.025,0.0005,0.01,0.005,2,4,0G,0.6681666666666666,5.299133333337157,5.298660000003829,"Node 0, Node 2",9001,566581,100,2419,581,2258,742,2332,668
7,0.3,0.025,0.0005,0.01,0.005,2,4,E2E-1G-Ss-Dp,0.5768333333333333,35.420213333167666,35.41903666650101,"Node 0, Node 2",9001,3507526,100,2230,770,2069,931,2162,838
7,0.3,0.025,0.0005,0.01,0.005,2,4,1G-Ss-Dp,0.4686666666666666,20.804286666635136,20.80216666663516,"Node 0, Node 2",9001,2168914,100,2046,954,1849,1151,1917,1083
7,0.3,0.025,0.0005,0.01,0.005,2,4,1-2G-DirectedEncoded,0.47683333333333333,20.93150333330066,20.927579999967367,"Node 0, Node 2",9001,2186574,100,2005,995,1860,1140,1996,1004
7,0.3,0.025,0.0005,0.01,0.005,2,4,HG-END2ENDPurifiedEncoded,0.788,35.12455333317041,35.11870999983713,"Node 0, Node 2",9001,3476403,100,2753,247,2446,554,2529,471
7,0.3,0.025,0.0005,0.01,0.005,2,4,2G-NonLocalCNOT,0.3015,42.2882466664524,42.286616666452375,"Node 0, Node 2",9001,3987448,100,1591,1409,1539,1461,1679,1321
7,0.3,0.025,0.0005,0.01,0.005,2,5,0G,0.6619999999999999,5.335953333337179,5.332993333337174,"Node 0, Node 2",9001,567024,100,2349,651,2276,724,2347,653
7,0.3,0.025,0.0005,0.01,0.005,2,5,E2E-1G-Ss-Dp,0.5733333333333334,34.91990666650561,34.91890666650562,"Node 0, Node 2",9001,3457921,100,2244,756,2065,935,2131,869
7,0.3,0.025,0.0005,0.01,0.005,2,5,1G-Ss-Dp,0.4511666666666666,21.19469333329819,21.193506666631535,"Node 0, Node 2",9001,2210091,100,1954,1046,1810,1190,1943,1057
7,0.3,0.025,0.0005,0.01,0.005,2,5,1-2G-DirectedEncoded,0.4698333333333333,20.99382333329998,20.991813333299998,"Node 0, Node 2",9001,2194218,100,1957,1043,1852,1148,2010,990
7,0.3,0.025,0.0005,0.01,0.005,2,5,HG-END2ENDPurifiedEncoded,0.8053333333333333,35.225239999835914,35.223916666502596,"Node 0, Node 2",9001,3487045,100,2768,232,2459,541,2605,395
7,0.3,0.025,0.0005,0.01,0.005,2,5,2G-NonLocalCNOT,0.3131666666666667,42.57763999978311,42.57505999978311,"Node 0, Node 2",9001,3998187,100,1657,1343,1560,1440,1662,1338
7,0.3,0.025,0.0005,0.01,0.005,2,6,0G,0.66,5.32775666667052,5.327593333337179,"Node 0, Node 2",9001,566995,100,2347,653,2271,729,2342,658
7,0.3,0.025,0.0005,0.01,0.005,2,6,E2E-1G-Ss-Dp,0.5723333333333334,35.28926999983529,35.28541666650199,"Node 0, Node 2",9001,3494506,100,2231,769,2063,937,2140,860
7,0.3,0.025,0.0005,0.01,0.005,2,6,1G-Ss-Dp,0.45899999999999996,21.175999999964976,21.174619999964985,"Node 0, Node 2",9001,2206725,100,2028,972,1801,1199,1925,1075
7,0.3,0.025,0.0005,0.01,0.005,2,6,1-2G-DirectedEncoded,0.4721666666666667,21.13838666663213,21.135543333298823,"Node 0, Node 2",9001,2201512,100,1947,1053,1859,1141,2027,973
7,0.3,0.025,0.0005,0.01,0.005,2,6,HG-END2ENDPurifiedEncoded,0.7999999999999999,35.17161333316985,35.16749666650324,"Node 0, Node 2",9001,3490754,100,2759,241,2476,524,2565,435
7,0.3,0.025,0.0005,0.01,0.005,2,6,2G-NonLocalCNOT,0.30633333333333335,42.30213666645247,42.29696999978585,"Node 0, Node 2",9001,3985958,100,1641,1359,1559,1441,1638,1362
7,0.3,0.025,0.0005,0.01,0.005,2,7,0G,0.6799999999999999,5.33550333333719,5.333806666670522,"Node 0, Node 2",9001,572685,100,2391,609,2298,702,2391,609
7,0.3,0.025,0.0005,0.01,0.005,2,7,E2E-1G-Ss-Dp,0.5826666666666667,35.42472333316764,35.423036666500984,"Node 0, Node 2",9001,3515254,100,2271,729,2106,894,2119,881
7,0.3,0.025,0.0005,0.01,0.005,2,7,1G-Ss-Dp,0.44766666666666666,21.28492999996392,21.282703333297277,"Node 0, Node 2",9001,2221175,100,1949,1051,1786,1214,1951,1049
7,0.3,0.025,0.0005,0.01,0.005,2,7,1-2G-DirectedEncoded,0.47916666666666663,21.09099999996591,21.088746666632595,"Node 0, Node 2",9001,2200424,100,2064,936,1828,1172,1983,1017
7,0.3,0.025,0.0005,0.01,0.005,2,7,HG-END2ENDPurifiedEncoded,0.7943333333333333,35.165599999836466,35.160989999836474,"Node 0, Node 2",9001,3486313,100,2781,219,2461,539,2524,476
7,0.3,0.025,0.0005,0.01,0.005,2,7,2G-NonLocalCNOT,0.30533333333333335,42.286946666452124,42.28139666645216,"Node 0, Node 2",9001,3984173,100,1669,1331,1569,1431,1594,1406
7,0.3,0.025,0.0005,0.01,0.005,2,8,0G,0.6666666666666666,5.320756666670514,5.320180000003843,"Node 0, Node 2",9001,566602,100,2358,642,2265,735,2377,623
7,0.3,0.025,0.0005,0.01,0.005,2,8,E2E-1G-Ss-Dp,0.5766666666666667,35.584106666499764,35.57416333316649,"Node 0, Node 2",9001,3530449,100,2273,727,2056,944,2131,869
7,0.3,0.025,0.0005,0.01,0.005,2,8,1G-Ss-Dp,0.456,20.91551333330085,20.91416999996753,"Node 0, Node 2",9001,2185690,100,1976,1024,1809,1191,1951,1049
7,0.3,0.025,0.0005,0.01,0.005,2,8,1-2G-DirectedEncoded,0.47383333333333333,21.27081333329744,21.26877333329746,"Node 0, Node 2",9001,2214289,100,2042,958,1851,1149,1950,1050
7,0.3,0.025,0.0005,0.01,0.005,2,8,HG-END2ENDPurifiedEncoded,0.813,35.32520666650204,35.3176766665021,"Node 0, Node 2",9001,3507736,100,2813,187,2468,532,2597,403
7,0.3,0.025,0.0005,0.01,0.005,2,8,2G-NonLocalCNOT,0.3131666666666667,42.40355999978547,42.400089999785514,"Node 0, Node 2",9001,3992375,100,1659,1341,1575,1425,1645,1355
7,0.3,0.025,0.0005,0.01,0.005,2,9,0G,0.6703333333333333,5.390730000003912,5.389943333337249,"Node 0, Node 2",9001,573087,100,2373,627,2298,702,2351,649
7,0.3,0.025,0.0005,0.01,0.005,2,9,E2E-1G-Ss-Dp,0.5818333333333333,35.591846666499634,35.586553333166364,"Node 0, Node 2",9001,3529956,100,2290,710,2074,926,2127,873
7,0.3,0.025,0.0005,0.01,0.005,2,9,1G-Ss-Dp,0.4335,21.132603333298768,21.131013333298785,"Node 0, Node 2",9001,2204772,100,1947,1053,1738,1262,1916,1084
7,0.3,0.025,0.0005,0.01,0.005,2,9,1-2G-DirectedEncoded,0.4805,20.863469999968,20.863223333301338,"Node 0, Node 2",9001,2174918,100,2005,995,1849,1151,2029,971
7,0.3,0.025,0.0005,0.01,0.005,2,9,HG-END2ENDPurifiedEncoded,0.8068333333333333,35.60673999983264,35.60589333316592,"Node 0, Node 2",9001,3529018,100,2804,196,2460,540,2577,423
7,0.3,0.025,0.0005,0.01,0.005,2,9,2G-NonLocalCNOT,0.3116666666666667,42.47720333311769,42.473673333117716,"Node 0, Node 2",9001,4001330,100,1668,1332,1543,1457,1659,1341
8,0.3,0.025,0.0005,0.01,0.0075,2,0,0G,0.6591666666666667,5.313083333337167,5.312830000003831,"Node 0, Node 2",9001,565804,100,2334,666,2231,769,2390,610
8,0.3,0.025,0.0005,0.01,0.0075,2,0,E2E-1G-Ss-Dp,0.5585,35.37780333316856,35.37331666650183,"Node 0, Node 2",9001,3508644,100,2198,802,2045,955,2108,892
8,0.3,0.025,0.0005,0.01,0.0075,2,0,1G-Ss-Dp,0.45733333333333337,21.066829999965965,21.062396666632676,"Node 0, Node 2",9001,2192839,100,1972,1028,1825,1175,1947,1053
8,0.3,0.025,0.0005,0.01,0.0075,2,0,1-2G-DirectedEncoded,0.47900000000000004,21.078756666632465,21.076413333299154,"Node 0, Node 2",9001,2204324,100,2017,983,1862,1138,1995,1005
8,0.3,0.025,0.0005,0.01,0.0075,2,0,HG-END2ENDPurifiedEncoded,0.781,35.382393333168224,35.37544999983492,"Node 0, Node 2",9001,3502794,100,2710,290,2479,521,2497,503
8,0.3,0.025,0.0005,0.01,0.0075,2,0,2G-NonLocalCNOT,0.28983333333333333,42.58622666644849,42.5837299997819,"Node 0, Node 2",9001,3992212,100,1575,1425,1512,1488,1652,1348
8,0.3,0.025,0.0005,0.01,0.0075,2,1,0G,0.6513333333333333,5.354116666670563,5.353923333337224,"Node 0, Node 2",9001,570019,100,2359,641,2244,756,2305,695
8,0.3,0.025,0.0005,0.01,0.0075,2,1,E2E-1G-Ss-Dp,0.5653333333333334,35.93678999983044,35.93272999983046,"Node 0, Node 2",9001,3556371,100,2216,784,2049,951,2127,873
8,0.3,0.025,0.0005,0.01,0.0075,2,1,1G-Ss-Dp,0.44416666666666665,21.354416666629945,21.35285666662996,"Node 0, Node 2",9001,2221117,100,1947,1053,1815,1185,1903,1097
8,0.3,0.025,0.0005,0.01,0.0075,2,1,1-2G-DirectedEncoded,0.45766666666666667,21.079209999965876,21.078199999965886,"Node 0, Node 2",9001,2196718,100,1959,1041,1877,1123,1910,1090
8,0.3,0.025,0.0005,0.01,0.0075,2,1,HG-END2ENDPurifiedEncoded,0.782,35.895146666497766,35.88892999983114,"Node 0, Node 2",9001,3554154,100,2742,258,2393,607,2557,443
8,0.3,0.025,0.0005,0.01,0.0075,2,1,2G-NonLocalCNOT,0.30716666666666664,42.2617366664522,42.2571299997856,"Node 0, Node 2",9001,3971151,100,1603,1397,1595,1405,1645,1355
8,0.3,0.025,0.0005,0.01,0.0075,2,2,0G,0.6573333333333333,5.412480000003953,5.411743333337288,"Node 0, Node 2",9001,576524,100,2347,653,2273,727,2324,676
8,0.3,0.025,0.0005,0.01,0.0075,2,2,E2E-1G-Ss-Dp,0.5811666666666667,36.03849333316246,36.03129666649585,"Node 0, Node 2",9001,3570030,100,2254,746,2124,876,2109,891
8,0.3,0.025,0.0005,0.01,0.0075,2,2,1G-Ss-Dp,0.4541666666666667,21.415296666629327,21.41287333329602,"Node 0, Node 2",9001,2234062,100,1976,1024,1817,1183,1932,1068
8,0.3,0.025,0.0005,0.01,0.0075,2,2,1-2G-DirectedEncoded,0.4703333333333334,20.99103333330011,20.98493333330017,"Node 0, Node 2",9001,2194560,100,1976,1024,1863,1137,1983,1017
